effect	icon	priority	icon_negative	category	is_positive_value_good
jar_adjustable_missiles__effect__acc__2__+137	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+137	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+137	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+137	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+138	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+138	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+138	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+138	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+138	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+138	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+139	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+139	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+139	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+139	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+139	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+139	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+140	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+140	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+140	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+140	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+140	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+140	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+141	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+141	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+141	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+141	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+141	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+141	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+142	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+142	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+142	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+142	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+142	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+142	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+143	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+143	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+143	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+143	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+143	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+143	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+144	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+144	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+144	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+144	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+144	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+144	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+145	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+145	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+145	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+145	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+145	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+145	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+146	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+146	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+146	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+146	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+146	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+146	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+147	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+147	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+147	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+147	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+147	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+147	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+148	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+148	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+148	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+148	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+148	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+148	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+149	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+149	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+149	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+149	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+149	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+149	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+150	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+150	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+150	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+150	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+150	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+150	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+151	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+151	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+151	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+151	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+151	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+151	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+152	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+152	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+152	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+152	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+152	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+152	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+153	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+153	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+153	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+153	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+153	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+153	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+154	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+154	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+154	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+154	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+154	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+154	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+155	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+155	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+155	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+155	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+155	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+155	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+156	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+156	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+156	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+156	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+156	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+156	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+157	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+157	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+157	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+157	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+157	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+157	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+158	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+158	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+158	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+158	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+158	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+158	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+159	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+159	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+159	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+159	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+159	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+159	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+160	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+160	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+160	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+160	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+160	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+160	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+161	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+161	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+161	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+161	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+161	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+161	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+162	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+162	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+162	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+162	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+162	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+162	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+163	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+163	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+163	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+163	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+163	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+163	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+164	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+164	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+164	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+164	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+164	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+164	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+165	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+165	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+165	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+165	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+165	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+165	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+166	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+166	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+166	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+166	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+166	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+166	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+167	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+167	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+167	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+167	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+167	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+167	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+168	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+168	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+168	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+168	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+168	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+168	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+169	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+169	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+169	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+169	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+169	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+169	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+170	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+170	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+170	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+170	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+170	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+170	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+171	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+171	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+171	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+171	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+171	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+171	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+172	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+172	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+172	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+172	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+172	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+172	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+173	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+173	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+173	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+173	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+173	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+173	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+174	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+174	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+174	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+174	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+174	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+174	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+175	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+175	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+175	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+175	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+175	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+175	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+176	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+176	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+176	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+176	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+176	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+176	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+177	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+177	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+177	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+177	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+177	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+177	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+178	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+178	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+178	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+178	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+178	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+178	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+179	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+179	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+179	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+179	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+179	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+179	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+180	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+180	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+180	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+180	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+180	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+180	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+181	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+181	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+181	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+181	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+181	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+181	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+182	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+182	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+182	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+182	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+182	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+182	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+183	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+183	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+183	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+183	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+183	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+183	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+184	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+184	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+184	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+184	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+184	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+184	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+185	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+185	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+185	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+185	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+185	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+185	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+186	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+186	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+186	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+186	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+186	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+186	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+187	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+187	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+187	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+187	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+187	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+187	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__0__+188	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__1__+188	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__2__+188	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__3__+188	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__4__+188	general_ability.png	0	general_ability.png	campaign	true
jar_adjustable_missiles__effect__acc__5__+188	general_ability.png	0	general_ability.png	campaign	true
