bonus_value_id	effect	unit_set_ability
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+50	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+50
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+50	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+50
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+50	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+50
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+50	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+50
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+51	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+51
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+51	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+51
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+51	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+51
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+51	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+51
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+51	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+51
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+51	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+51
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+52	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+52
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+52	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+52
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+52	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+52
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+52	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+52
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+52	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+52
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+52	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+52
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+53	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+53
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+53	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+53
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+53	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+53
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+53	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+53
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+53	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+53
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+53	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+53
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+54	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+54
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+54	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+54
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+54	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+54
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+54	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+54
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+54	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+54
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+54	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+54
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+55	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+55
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+55	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+55
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+55	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+55
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+55	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+55
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+55	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+55
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+55	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+55
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+56	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+56
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+56	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+56
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+56	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+56
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+56	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+56
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+56	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+56
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+56	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+56
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+57	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+57
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+57	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+57
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+57	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+57
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+57	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+57
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+57	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+57
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+57	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+57
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+58	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+58
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+58	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+58
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+58	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+58
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+58	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+58
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+58	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+58
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+58	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+58
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+59	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+59
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+59	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+59
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+59	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+59
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+59	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+59
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+59	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+59
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+59	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+59
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+60	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+60
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+60	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+60
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+60	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+60
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+60	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+60
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+60	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+60
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+60	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+60
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+61	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+61
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+61	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+61
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+61	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+61
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+61	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+61
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+61	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+61
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+61	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+61
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+62	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+62
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+62	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+62
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+62	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+62
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+62	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+62
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+62	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+62
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+62	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+62
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+63	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+63
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+63	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+63
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+63	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+63
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+63	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+63
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+63	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+63
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+63	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+63
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+64	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+64
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+64	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+64
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+64	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+64
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+64	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+64
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+64	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+64
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+64	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+64
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+65	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+65
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+65	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+65
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+65	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+65
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+65	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+65
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+65	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+65
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+65	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+65
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+66	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+66
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+66	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+66
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+66	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+66
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+66	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+66
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+66	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+66
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+66	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+66
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+67	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+67
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+67	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+67
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+67	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+67
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+67	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+67
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+67	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+67
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+67	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+67
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+68	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+68
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+68	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+68
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+68	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+68
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+68	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+68
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+68	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+68
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+68	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+68
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+69	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+69
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+69	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+69
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+69	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+69
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+69	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+69
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+69	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+69
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+69	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+69
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+70	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+70
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+70	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+70
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+70	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+70
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+70	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+70
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+70	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+70
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+70	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+70
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+71	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+71
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+71	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+71
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+71	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+71
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+71	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+71
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+71	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+71
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+71	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+71
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+72	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+72
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+72	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+72
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+72	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+72
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+72	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+72
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+72	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+72
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+72	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+72
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+73	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+73
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+73	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+73
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+73	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+73
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+73	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+73
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+73	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+73
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+73	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+73
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+74	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+74
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+74	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+74
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+74	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+74
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+74	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+74
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+74	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+74
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+74	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+74
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+75	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+75
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+75	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+75
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+75	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+75
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+75	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+75
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+75	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+75
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+75	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+75
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+76	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+76
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+76	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+76
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+76	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+76
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+76	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+76
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+76	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+76
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+76	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+76
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+77	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+77
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+77	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+77
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+77	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+77
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+77	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+77
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+77	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+77
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+77	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+77
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+78	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+78
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+78	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+78
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+78	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+78
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+78	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+78
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+78	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+78
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+78	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+78
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+79	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+79
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+79	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+79
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_cavalry_chariots__+79	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_cavalry_chariots__+79
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_infantry__+79	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_infantry__+79
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_monsters__+79	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_monsters__+79
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_global__+79	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_global__+79
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_lords_heroes__+80	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_lords_heroes__+80
enable	jar_adjustable_missiles__effect__acc__jar_unit_set_artillery_war_machines__+80	jar_adjustable_missiles__unit_set_ability__acc__jar_unit_set_artillery_war_machines__+80
