bonus_value_id	effect	unit_set_ability
enable	jar_adjustable_missiles__effect__acc__5__+125	jar_adjustable_missiles__unit_set_ability__acc__5__+125
enable	jar_adjustable_missiles__effect__acc__0__+126	jar_adjustable_missiles__unit_set_ability__acc__0__+126
enable	jar_adjustable_missiles__effect__acc__1__+126	jar_adjustable_missiles__unit_set_ability__acc__1__+126
enable	jar_adjustable_missiles__effect__acc__2__+126	jar_adjustable_missiles__unit_set_ability__acc__2__+126
enable	jar_adjustable_missiles__effect__acc__3__+126	jar_adjustable_missiles__unit_set_ability__acc__3__+126
enable	jar_adjustable_missiles__effect__acc__4__+126	jar_adjustable_missiles__unit_set_ability__acc__4__+126
enable	jar_adjustable_missiles__effect__acc__5__+126	jar_adjustable_missiles__unit_set_ability__acc__5__+126
enable	jar_adjustable_missiles__effect__acc__0__+127	jar_adjustable_missiles__unit_set_ability__acc__0__+127
enable	jar_adjustable_missiles__effect__acc__1__+127	jar_adjustable_missiles__unit_set_ability__acc__1__+127
enable	jar_adjustable_missiles__effect__acc__2__+127	jar_adjustable_missiles__unit_set_ability__acc__2__+127
enable	jar_adjustable_missiles__effect__acc__3__+127	jar_adjustable_missiles__unit_set_ability__acc__3__+127
enable	jar_adjustable_missiles__effect__acc__4__+127	jar_adjustable_missiles__unit_set_ability__acc__4__+127
enable	jar_adjustable_missiles__effect__acc__5__+127	jar_adjustable_missiles__unit_set_ability__acc__5__+127
enable	jar_adjustable_missiles__effect__acc__0__+128	jar_adjustable_missiles__unit_set_ability__acc__0__+128
enable	jar_adjustable_missiles__effect__acc__1__+128	jar_adjustable_missiles__unit_set_ability__acc__1__+128
enable	jar_adjustable_missiles__effect__acc__2__+128	jar_adjustable_missiles__unit_set_ability__acc__2__+128
enable	jar_adjustable_missiles__effect__acc__3__+128	jar_adjustable_missiles__unit_set_ability__acc__3__+128
enable	jar_adjustable_missiles__effect__acc__4__+128	jar_adjustable_missiles__unit_set_ability__acc__4__+128
enable	jar_adjustable_missiles__effect__acc__5__+128	jar_adjustable_missiles__unit_set_ability__acc__5__+128
enable	jar_adjustable_missiles__effect__acc__0__+129	jar_adjustable_missiles__unit_set_ability__acc__0__+129
enable	jar_adjustable_missiles__effect__acc__1__+129	jar_adjustable_missiles__unit_set_ability__acc__1__+129
enable	jar_adjustable_missiles__effect__acc__2__+129	jar_adjustable_missiles__unit_set_ability__acc__2__+129
enable	jar_adjustable_missiles__effect__acc__3__+129	jar_adjustable_missiles__unit_set_ability__acc__3__+129
enable	jar_adjustable_missiles__effect__acc__4__+129	jar_adjustable_missiles__unit_set_ability__acc__4__+129
enable	jar_adjustable_missiles__effect__acc__5__+129	jar_adjustable_missiles__unit_set_ability__acc__5__+129
enable	jar_adjustable_missiles__effect__acc__0__+130	jar_adjustable_missiles__unit_set_ability__acc__0__+130
enable	jar_adjustable_missiles__effect__acc__1__+130	jar_adjustable_missiles__unit_set_ability__acc__1__+130
enable	jar_adjustable_missiles__effect__acc__2__+130	jar_adjustable_missiles__unit_set_ability__acc__2__+130
enable	jar_adjustable_missiles__effect__acc__3__+130	jar_adjustable_missiles__unit_set_ability__acc__3__+130
enable	jar_adjustable_missiles__effect__acc__4__+130	jar_adjustable_missiles__unit_set_ability__acc__4__+130
enable	jar_adjustable_missiles__effect__acc__5__+130	jar_adjustable_missiles__unit_set_ability__acc__5__+130
enable	jar_adjustable_missiles__effect__acc__0__+131	jar_adjustable_missiles__unit_set_ability__acc__0__+131
enable	jar_adjustable_missiles__effect__acc__1__+131	jar_adjustable_missiles__unit_set_ability__acc__1__+131
enable	jar_adjustable_missiles__effect__acc__2__+131	jar_adjustable_missiles__unit_set_ability__acc__2__+131
enable	jar_adjustable_missiles__effect__acc__3__+131	jar_adjustable_missiles__unit_set_ability__acc__3__+131
enable	jar_adjustable_missiles__effect__acc__4__+131	jar_adjustable_missiles__unit_set_ability__acc__4__+131
enable	jar_adjustable_missiles__effect__acc__5__+131	jar_adjustable_missiles__unit_set_ability__acc__5__+131
enable	jar_adjustable_missiles__effect__acc__0__+132	jar_adjustable_missiles__unit_set_ability__acc__0__+132
enable	jar_adjustable_missiles__effect__acc__1__+132	jar_adjustable_missiles__unit_set_ability__acc__1__+132
enable	jar_adjustable_missiles__effect__acc__2__+132	jar_adjustable_missiles__unit_set_ability__acc__2__+132
enable	jar_adjustable_missiles__effect__acc__3__+132	jar_adjustable_missiles__unit_set_ability__acc__3__+132
enable	jar_adjustable_missiles__effect__acc__4__+132	jar_adjustable_missiles__unit_set_ability__acc__4__+132
enable	jar_adjustable_missiles__effect__acc__5__+132	jar_adjustable_missiles__unit_set_ability__acc__5__+132
enable	jar_adjustable_missiles__effect__acc__0__+133	jar_adjustable_missiles__unit_set_ability__acc__0__+133
enable	jar_adjustable_missiles__effect__acc__1__+133	jar_adjustable_missiles__unit_set_ability__acc__1__+133
enable	jar_adjustable_missiles__effect__acc__2__+133	jar_adjustable_missiles__unit_set_ability__acc__2__+133
enable	jar_adjustable_missiles__effect__acc__3__+133	jar_adjustable_missiles__unit_set_ability__acc__3__+133
enable	jar_adjustable_missiles__effect__acc__4__+133	jar_adjustable_missiles__unit_set_ability__acc__4__+133
enable	jar_adjustable_missiles__effect__acc__5__+133	jar_adjustable_missiles__unit_set_ability__acc__5__+133
enable	jar_adjustable_missiles__effect__acc__0__+134	jar_adjustable_missiles__unit_set_ability__acc__0__+134
enable	jar_adjustable_missiles__effect__acc__1__+134	jar_adjustable_missiles__unit_set_ability__acc__1__+134
enable	jar_adjustable_missiles__effect__acc__2__+134	jar_adjustable_missiles__unit_set_ability__acc__2__+134
enable	jar_adjustable_missiles__effect__acc__3__+134	jar_adjustable_missiles__unit_set_ability__acc__3__+134
enable	jar_adjustable_missiles__effect__acc__4__+134	jar_adjustable_missiles__unit_set_ability__acc__4__+134
enable	jar_adjustable_missiles__effect__acc__5__+134	jar_adjustable_missiles__unit_set_ability__acc__5__+134
enable	jar_adjustable_missiles__effect__acc__0__+135	jar_adjustable_missiles__unit_set_ability__acc__0__+135
enable	jar_adjustable_missiles__effect__acc__1__+135	jar_adjustable_missiles__unit_set_ability__acc__1__+135
enable	jar_adjustable_missiles__effect__acc__2__+135	jar_adjustable_missiles__unit_set_ability__acc__2__+135
enable	jar_adjustable_missiles__effect__acc__3__+135	jar_adjustable_missiles__unit_set_ability__acc__3__+135
enable	jar_adjustable_missiles__effect__acc__4__+135	jar_adjustable_missiles__unit_set_ability__acc__4__+135
enable	jar_adjustable_missiles__effect__acc__5__+135	jar_adjustable_missiles__unit_set_ability__acc__5__+135
enable	jar_adjustable_missiles__effect__acc__0__+136	jar_adjustable_missiles__unit_set_ability__acc__0__+136
enable	jar_adjustable_missiles__effect__acc__1__+136	jar_adjustable_missiles__unit_set_ability__acc__1__+136
enable	jar_adjustable_missiles__effect__acc__2__+136	jar_adjustable_missiles__unit_set_ability__acc__2__+136
enable	jar_adjustable_missiles__effect__acc__3__+136	jar_adjustable_missiles__unit_set_ability__acc__3__+136
enable	jar_adjustable_missiles__effect__acc__4__+136	jar_adjustable_missiles__unit_set_ability__acc__4__+136
enable	jar_adjustable_missiles__effect__acc__5__+136	jar_adjustable_missiles__unit_set_ability__acc__5__+136
enable	jar_adjustable_missiles__effect__acc__0__+137	jar_adjustable_missiles__unit_set_ability__acc__0__+137
enable	jar_adjustable_missiles__effect__acc__1__+137	jar_adjustable_missiles__unit_set_ability__acc__1__+137
enable	jar_adjustable_missiles__effect__acc__2__+137	jar_adjustable_missiles__unit_set_ability__acc__2__+137
enable	jar_adjustable_missiles__effect__acc__3__+137	jar_adjustable_missiles__unit_set_ability__acc__3__+137
enable	jar_adjustable_missiles__effect__acc__4__+137	jar_adjustable_missiles__unit_set_ability__acc__4__+137
enable	jar_adjustable_missiles__effect__acc__5__+137	jar_adjustable_missiles__unit_set_ability__acc__5__+137
enable	jar_adjustable_missiles__effect__acc__0__+138	jar_adjustable_missiles__unit_set_ability__acc__0__+138
enable	jar_adjustable_missiles__effect__acc__1__+138	jar_adjustable_missiles__unit_set_ability__acc__1__+138
enable	jar_adjustable_missiles__effect__acc__2__+138	jar_adjustable_missiles__unit_set_ability__acc__2__+138
enable	jar_adjustable_missiles__effect__acc__3__+138	jar_adjustable_missiles__unit_set_ability__acc__3__+138
enable	jar_adjustable_missiles__effect__acc__4__+138	jar_adjustable_missiles__unit_set_ability__acc__4__+138
enable	jar_adjustable_missiles__effect__acc__5__+138	jar_adjustable_missiles__unit_set_ability__acc__5__+138
enable	jar_adjustable_missiles__effect__acc__0__+139	jar_adjustable_missiles__unit_set_ability__acc__0__+139
enable	jar_adjustable_missiles__effect__acc__1__+139	jar_adjustable_missiles__unit_set_ability__acc__1__+139
enable	jar_adjustable_missiles__effect__acc__2__+139	jar_adjustable_missiles__unit_set_ability__acc__2__+139
enable	jar_adjustable_missiles__effect__acc__3__+139	jar_adjustable_missiles__unit_set_ability__acc__3__+139
enable	jar_adjustable_missiles__effect__acc__4__+139	jar_adjustable_missiles__unit_set_ability__acc__4__+139
enable	jar_adjustable_missiles__effect__acc__5__+139	jar_adjustable_missiles__unit_set_ability__acc__5__+139
enable	jar_adjustable_missiles__effect__acc__0__+140	jar_adjustable_missiles__unit_set_ability__acc__0__+140
enable	jar_adjustable_missiles__effect__acc__1__+140	jar_adjustable_missiles__unit_set_ability__acc__1__+140
enable	jar_adjustable_missiles__effect__acc__2__+140	jar_adjustable_missiles__unit_set_ability__acc__2__+140
enable	jar_adjustable_missiles__effect__acc__3__+140	jar_adjustable_missiles__unit_set_ability__acc__3__+140
enable	jar_adjustable_missiles__effect__acc__4__+140	jar_adjustable_missiles__unit_set_ability__acc__4__+140
enable	jar_adjustable_missiles__effect__acc__5__+140	jar_adjustable_missiles__unit_set_ability__acc__5__+140
enable	jar_adjustable_missiles__effect__acc__0__+141	jar_adjustable_missiles__unit_set_ability__acc__0__+141
enable	jar_adjustable_missiles__effect__acc__1__+141	jar_adjustable_missiles__unit_set_ability__acc__1__+141
enable	jar_adjustable_missiles__effect__acc__2__+141	jar_adjustable_missiles__unit_set_ability__acc__2__+141
enable	jar_adjustable_missiles__effect__acc__3__+141	jar_adjustable_missiles__unit_set_ability__acc__3__+141
enable	jar_adjustable_missiles__effect__acc__4__+141	jar_adjustable_missiles__unit_set_ability__acc__4__+141
enable	jar_adjustable_missiles__effect__acc__5__+141	jar_adjustable_missiles__unit_set_ability__acc__5__+141
enable	jar_adjustable_missiles__effect__acc__0__+142	jar_adjustable_missiles__unit_set_ability__acc__0__+142
enable	jar_adjustable_missiles__effect__acc__1__+142	jar_adjustable_missiles__unit_set_ability__acc__1__+142
enable	jar_adjustable_missiles__effect__acc__2__+142	jar_adjustable_missiles__unit_set_ability__acc__2__+142
enable	jar_adjustable_missiles__effect__acc__3__+142	jar_adjustable_missiles__unit_set_ability__acc__3__+142
enable	jar_adjustable_missiles__effect__acc__4__+142	jar_adjustable_missiles__unit_set_ability__acc__4__+142
enable	jar_adjustable_missiles__effect__acc__5__+142	jar_adjustable_missiles__unit_set_ability__acc__5__+142
enable	jar_adjustable_missiles__effect__acc__0__+143	jar_adjustable_missiles__unit_set_ability__acc__0__+143
enable	jar_adjustable_missiles__effect__acc__1__+143	jar_adjustable_missiles__unit_set_ability__acc__1__+143
enable	jar_adjustable_missiles__effect__acc__2__+143	jar_adjustable_missiles__unit_set_ability__acc__2__+143
enable	jar_adjustable_missiles__effect__acc__3__+143	jar_adjustable_missiles__unit_set_ability__acc__3__+143
enable	jar_adjustable_missiles__effect__acc__4__+143	jar_adjustable_missiles__unit_set_ability__acc__4__+143
enable	jar_adjustable_missiles__effect__acc__5__+143	jar_adjustable_missiles__unit_set_ability__acc__5__+143
enable	jar_adjustable_missiles__effect__acc__0__+144	jar_adjustable_missiles__unit_set_ability__acc__0__+144
enable	jar_adjustable_missiles__effect__acc__1__+144	jar_adjustable_missiles__unit_set_ability__acc__1__+144
enable	jar_adjustable_missiles__effect__acc__2__+144	jar_adjustable_missiles__unit_set_ability__acc__2__+144
enable	jar_adjustable_missiles__effect__acc__3__+144	jar_adjustable_missiles__unit_set_ability__acc__3__+144
enable	jar_adjustable_missiles__effect__acc__4__+144	jar_adjustable_missiles__unit_set_ability__acc__4__+144
enable	jar_adjustable_missiles__effect__acc__5__+144	jar_adjustable_missiles__unit_set_ability__acc__5__+144
enable	jar_adjustable_missiles__effect__acc__0__+145	jar_adjustable_missiles__unit_set_ability__acc__0__+145
enable	jar_adjustable_missiles__effect__acc__1__+145	jar_adjustable_missiles__unit_set_ability__acc__1__+145
enable	jar_adjustable_missiles__effect__acc__2__+145	jar_adjustable_missiles__unit_set_ability__acc__2__+145
enable	jar_adjustable_missiles__effect__acc__3__+145	jar_adjustable_missiles__unit_set_ability__acc__3__+145
enable	jar_adjustable_missiles__effect__acc__4__+145	jar_adjustable_missiles__unit_set_ability__acc__4__+145
enable	jar_adjustable_missiles__effect__acc__5__+145	jar_adjustable_missiles__unit_set_ability__acc__5__+145
enable	jar_adjustable_missiles__effect__acc__0__+146	jar_adjustable_missiles__unit_set_ability__acc__0__+146
enable	jar_adjustable_missiles__effect__acc__1__+146	jar_adjustable_missiles__unit_set_ability__acc__1__+146
enable	jar_adjustable_missiles__effect__acc__2__+146	jar_adjustable_missiles__unit_set_ability__acc__2__+146
enable	jar_adjustable_missiles__effect__acc__3__+146	jar_adjustable_missiles__unit_set_ability__acc__3__+146
enable	jar_adjustable_missiles__effect__acc__4__+146	jar_adjustable_missiles__unit_set_ability__acc__4__+146
enable	jar_adjustable_missiles__effect__acc__5__+146	jar_adjustable_missiles__unit_set_ability__acc__5__+146
enable	jar_adjustable_missiles__effect__acc__0__+147	jar_adjustable_missiles__unit_set_ability__acc__0__+147
enable	jar_adjustable_missiles__effect__acc__1__+147	jar_adjustable_missiles__unit_set_ability__acc__1__+147
enable	jar_adjustable_missiles__effect__acc__2__+147	jar_adjustable_missiles__unit_set_ability__acc__2__+147
enable	jar_adjustable_missiles__effect__acc__3__+147	jar_adjustable_missiles__unit_set_ability__acc__3__+147
enable	jar_adjustable_missiles__effect__acc__4__+147	jar_adjustable_missiles__unit_set_ability__acc__4__+147
enable	jar_adjustable_missiles__effect__acc__5__+147	jar_adjustable_missiles__unit_set_ability__acc__5__+147
enable	jar_adjustable_missiles__effect__acc__0__+148	jar_adjustable_missiles__unit_set_ability__acc__0__+148
enable	jar_adjustable_missiles__effect__acc__1__+148	jar_adjustable_missiles__unit_set_ability__acc__1__+148
enable	jar_adjustable_missiles__effect__acc__2__+148	jar_adjustable_missiles__unit_set_ability__acc__2__+148
enable	jar_adjustable_missiles__effect__acc__3__+148	jar_adjustable_missiles__unit_set_ability__acc__3__+148
enable	jar_adjustable_missiles__effect__acc__4__+148	jar_adjustable_missiles__unit_set_ability__acc__4__+148
enable	jar_adjustable_missiles__effect__acc__5__+148	jar_adjustable_missiles__unit_set_ability__acc__5__+148
enable	jar_adjustable_missiles__effect__acc__0__+149	jar_adjustable_missiles__unit_set_ability__acc__0__+149
enable	jar_adjustable_missiles__effect__acc__1__+149	jar_adjustable_missiles__unit_set_ability__acc__1__+149
enable	jar_adjustable_missiles__effect__acc__2__+149	jar_adjustable_missiles__unit_set_ability__acc__2__+149
enable	jar_adjustable_missiles__effect__acc__3__+149	jar_adjustable_missiles__unit_set_ability__acc__3__+149
enable	jar_adjustable_missiles__effect__acc__4__+149	jar_adjustable_missiles__unit_set_ability__acc__4__+149
enable	jar_adjustable_missiles__effect__acc__5__+149	jar_adjustable_missiles__unit_set_ability__acc__5__+149
enable	jar_adjustable_missiles__effect__acc__0__+150	jar_adjustable_missiles__unit_set_ability__acc__0__+150
enable	jar_adjustable_missiles__effect__acc__1__+150	jar_adjustable_missiles__unit_set_ability__acc__1__+150
enable	jar_adjustable_missiles__effect__acc__2__+150	jar_adjustable_missiles__unit_set_ability__acc__2__+150
enable	jar_adjustable_missiles__effect__acc__3__+150	jar_adjustable_missiles__unit_set_ability__acc__3__+150
enable	jar_adjustable_missiles__effect__acc__4__+150	jar_adjustable_missiles__unit_set_ability__acc__4__+150
enable	jar_adjustable_missiles__effect__acc__5__+150	jar_adjustable_missiles__unit_set_ability__acc__5__+150
enable	jar_adjustable_missiles__effect__acc__0__+151	jar_adjustable_missiles__unit_set_ability__acc__0__+151
enable	jar_adjustable_missiles__effect__acc__1__+151	jar_adjustable_missiles__unit_set_ability__acc__1__+151
enable	jar_adjustable_missiles__effect__acc__2__+151	jar_adjustable_missiles__unit_set_ability__acc__2__+151
enable	jar_adjustable_missiles__effect__acc__3__+151	jar_adjustable_missiles__unit_set_ability__acc__3__+151
enable	jar_adjustable_missiles__effect__acc__4__+151	jar_adjustable_missiles__unit_set_ability__acc__4__+151
enable	jar_adjustable_missiles__effect__acc__5__+151	jar_adjustable_missiles__unit_set_ability__acc__5__+151
enable	jar_adjustable_missiles__effect__acc__0__+152	jar_adjustable_missiles__unit_set_ability__acc__0__+152
enable	jar_adjustable_missiles__effect__acc__1__+152	jar_adjustable_missiles__unit_set_ability__acc__1__+152
enable	jar_adjustable_missiles__effect__acc__2__+152	jar_adjustable_missiles__unit_set_ability__acc__2__+152
enable	jar_adjustable_missiles__effect__acc__3__+152	jar_adjustable_missiles__unit_set_ability__acc__3__+152
enable	jar_adjustable_missiles__effect__acc__4__+152	jar_adjustable_missiles__unit_set_ability__acc__4__+152
enable	jar_adjustable_missiles__effect__acc__5__+152	jar_adjustable_missiles__unit_set_ability__acc__5__+152
enable	jar_adjustable_missiles__effect__acc__0__+153	jar_adjustable_missiles__unit_set_ability__acc__0__+153
enable	jar_adjustable_missiles__effect__acc__1__+153	jar_adjustable_missiles__unit_set_ability__acc__1__+153
enable	jar_adjustable_missiles__effect__acc__2__+153	jar_adjustable_missiles__unit_set_ability__acc__2__+153
enable	jar_adjustable_missiles__effect__acc__3__+153	jar_adjustable_missiles__unit_set_ability__acc__3__+153
enable	jar_adjustable_missiles__effect__acc__4__+153	jar_adjustable_missiles__unit_set_ability__acc__4__+153
enable	jar_adjustable_missiles__effect__acc__5__+153	jar_adjustable_missiles__unit_set_ability__acc__5__+153
enable	jar_adjustable_missiles__effect__acc__0__+154	jar_adjustable_missiles__unit_set_ability__acc__0__+154
enable	jar_adjustable_missiles__effect__acc__1__+154	jar_adjustable_missiles__unit_set_ability__acc__1__+154
enable	jar_adjustable_missiles__effect__acc__2__+154	jar_adjustable_missiles__unit_set_ability__acc__2__+154
enable	jar_adjustable_missiles__effect__acc__3__+154	jar_adjustable_missiles__unit_set_ability__acc__3__+154
enable	jar_adjustable_missiles__effect__acc__4__+154	jar_adjustable_missiles__unit_set_ability__acc__4__+154
enable	jar_adjustable_missiles__effect__acc__5__+154	jar_adjustable_missiles__unit_set_ability__acc__5__+154
enable	jar_adjustable_missiles__effect__acc__0__+155	jar_adjustable_missiles__unit_set_ability__acc__0__+155
enable	jar_adjustable_missiles__effect__acc__1__+155	jar_adjustable_missiles__unit_set_ability__acc__1__+155
enable	jar_adjustable_missiles__effect__acc__2__+155	jar_adjustable_missiles__unit_set_ability__acc__2__+155
enable	jar_adjustable_missiles__effect__acc__3__+155	jar_adjustable_missiles__unit_set_ability__acc__3__+155
enable	jar_adjustable_missiles__effect__acc__4__+155	jar_adjustable_missiles__unit_set_ability__acc__4__+155
enable	jar_adjustable_missiles__effect__acc__5__+155	jar_adjustable_missiles__unit_set_ability__acc__5__+155
enable	jar_adjustable_missiles__effect__acc__0__+156	jar_adjustable_missiles__unit_set_ability__acc__0__+156
enable	jar_adjustable_missiles__effect__acc__1__+156	jar_adjustable_missiles__unit_set_ability__acc__1__+156
enable	jar_adjustable_missiles__effect__acc__2__+156	jar_adjustable_missiles__unit_set_ability__acc__2__+156
enable	jar_adjustable_missiles__effect__acc__3__+156	jar_adjustable_missiles__unit_set_ability__acc__3__+156
enable	jar_adjustable_missiles__effect__acc__4__+156	jar_adjustable_missiles__unit_set_ability__acc__4__+156
enable	jar_adjustable_missiles__effect__acc__5__+156	jar_adjustable_missiles__unit_set_ability__acc__5__+156
enable	jar_adjustable_missiles__effect__acc__0__+157	jar_adjustable_missiles__unit_set_ability__acc__0__+157
enable	jar_adjustable_missiles__effect__acc__1__+157	jar_adjustable_missiles__unit_set_ability__acc__1__+157
enable	jar_adjustable_missiles__effect__acc__2__+157	jar_adjustable_missiles__unit_set_ability__acc__2__+157
enable	jar_adjustable_missiles__effect__acc__3__+157	jar_adjustable_missiles__unit_set_ability__acc__3__+157
enable	jar_adjustable_missiles__effect__acc__4__+157	jar_adjustable_missiles__unit_set_ability__acc__4__+157
enable	jar_adjustable_missiles__effect__acc__5__+157	jar_adjustable_missiles__unit_set_ability__acc__5__+157
enable	jar_adjustable_missiles__effect__acc__0__+158	jar_adjustable_missiles__unit_set_ability__acc__0__+158
enable	jar_adjustable_missiles__effect__acc__1__+158	jar_adjustable_missiles__unit_set_ability__acc__1__+158
enable	jar_adjustable_missiles__effect__acc__2__+158	jar_adjustable_missiles__unit_set_ability__acc__2__+158
enable	jar_adjustable_missiles__effect__acc__3__+158	jar_adjustable_missiles__unit_set_ability__acc__3__+158
enable	jar_adjustable_missiles__effect__acc__4__+158	jar_adjustable_missiles__unit_set_ability__acc__4__+158
enable	jar_adjustable_missiles__effect__acc__5__+158	jar_adjustable_missiles__unit_set_ability__acc__5__+158
enable	jar_adjustable_missiles__effect__acc__0__+159	jar_adjustable_missiles__unit_set_ability__acc__0__+159
enable	jar_adjustable_missiles__effect__acc__1__+159	jar_adjustable_missiles__unit_set_ability__acc__1__+159
enable	jar_adjustable_missiles__effect__acc__2__+159	jar_adjustable_missiles__unit_set_ability__acc__2__+159
enable	jar_adjustable_missiles__effect__acc__3__+159	jar_adjustable_missiles__unit_set_ability__acc__3__+159
enable	jar_adjustable_missiles__effect__acc__4__+159	jar_adjustable_missiles__unit_set_ability__acc__4__+159
enable	jar_adjustable_missiles__effect__acc__5__+159	jar_adjustable_missiles__unit_set_ability__acc__5__+159
enable	jar_adjustable_missiles__effect__acc__0__+160	jar_adjustable_missiles__unit_set_ability__acc__0__+160
enable	jar_adjustable_missiles__effect__acc__1__+160	jar_adjustable_missiles__unit_set_ability__acc__1__+160
enable	jar_adjustable_missiles__effect__acc__2__+160	jar_adjustable_missiles__unit_set_ability__acc__2__+160
enable	jar_adjustable_missiles__effect__acc__3__+160	jar_adjustable_missiles__unit_set_ability__acc__3__+160
enable	jar_adjustable_missiles__effect__acc__4__+160	jar_adjustable_missiles__unit_set_ability__acc__4__+160
enable	jar_adjustable_missiles__effect__acc__5__+160	jar_adjustable_missiles__unit_set_ability__acc__5__+160
enable	jar_adjustable_missiles__effect__acc__0__+161	jar_adjustable_missiles__unit_set_ability__acc__0__+161
enable	jar_adjustable_missiles__effect__acc__1__+161	jar_adjustable_missiles__unit_set_ability__acc__1__+161
enable	jar_adjustable_missiles__effect__acc__2__+161	jar_adjustable_missiles__unit_set_ability__acc__2__+161
enable	jar_adjustable_missiles__effect__acc__3__+161	jar_adjustable_missiles__unit_set_ability__acc__3__+161
enable	jar_adjustable_missiles__effect__acc__4__+161	jar_adjustable_missiles__unit_set_ability__acc__4__+161
enable	jar_adjustable_missiles__effect__acc__5__+161	jar_adjustable_missiles__unit_set_ability__acc__5__+161
enable	jar_adjustable_missiles__effect__acc__0__+162	jar_adjustable_missiles__unit_set_ability__acc__0__+162
enable	jar_adjustable_missiles__effect__acc__1__+162	jar_adjustable_missiles__unit_set_ability__acc__1__+162
enable	jar_adjustable_missiles__effect__acc__2__+162	jar_adjustable_missiles__unit_set_ability__acc__2__+162
enable	jar_adjustable_missiles__effect__acc__3__+162	jar_adjustable_missiles__unit_set_ability__acc__3__+162
enable	jar_adjustable_missiles__effect__acc__4__+162	jar_adjustable_missiles__unit_set_ability__acc__4__+162
enable	jar_adjustable_missiles__effect__acc__5__+162	jar_adjustable_missiles__unit_set_ability__acc__5__+162
enable	jar_adjustable_missiles__effect__acc__0__+163	jar_adjustable_missiles__unit_set_ability__acc__0__+163
enable	jar_adjustable_missiles__effect__acc__1__+163	jar_adjustable_missiles__unit_set_ability__acc__1__+163
enable	jar_adjustable_missiles__effect__acc__2__+163	jar_adjustable_missiles__unit_set_ability__acc__2__+163
enable	jar_adjustable_missiles__effect__acc__3__+163	jar_adjustable_missiles__unit_set_ability__acc__3__+163
enable	jar_adjustable_missiles__effect__acc__4__+163	jar_adjustable_missiles__unit_set_ability__acc__4__+163
enable	jar_adjustable_missiles__effect__acc__5__+163	jar_adjustable_missiles__unit_set_ability__acc__5__+163
enable	jar_adjustable_missiles__effect__acc__0__+164	jar_adjustable_missiles__unit_set_ability__acc__0__+164
enable	jar_adjustable_missiles__effect__acc__1__+164	jar_adjustable_missiles__unit_set_ability__acc__1__+164
enable	jar_adjustable_missiles__effect__acc__2__+164	jar_adjustable_missiles__unit_set_ability__acc__2__+164
enable	jar_adjustable_missiles__effect__acc__3__+164	jar_adjustable_missiles__unit_set_ability__acc__3__+164
enable	jar_adjustable_missiles__effect__acc__4__+164	jar_adjustable_missiles__unit_set_ability__acc__4__+164
enable	jar_adjustable_missiles__effect__acc__5__+164	jar_adjustable_missiles__unit_set_ability__acc__5__+164
enable	jar_adjustable_missiles__effect__acc__0__+165	jar_adjustable_missiles__unit_set_ability__acc__0__+165
enable	jar_adjustable_missiles__effect__acc__1__+165	jar_adjustable_missiles__unit_set_ability__acc__1__+165
enable	jar_adjustable_missiles__effect__acc__2__+165	jar_adjustable_missiles__unit_set_ability__acc__2__+165
enable	jar_adjustable_missiles__effect__acc__3__+165	jar_adjustable_missiles__unit_set_ability__acc__3__+165
enable	jar_adjustable_missiles__effect__acc__4__+165	jar_adjustable_missiles__unit_set_ability__acc__4__+165
enable	jar_adjustable_missiles__effect__acc__5__+165	jar_adjustable_missiles__unit_set_ability__acc__5__+165
enable	jar_adjustable_missiles__effect__acc__0__+166	jar_adjustable_missiles__unit_set_ability__acc__0__+166
enable	jar_adjustable_missiles__effect__acc__1__+166	jar_adjustable_missiles__unit_set_ability__acc__1__+166
enable	jar_adjustable_missiles__effect__acc__2__+166	jar_adjustable_missiles__unit_set_ability__acc__2__+166
enable	jar_adjustable_missiles__effect__acc__3__+166	jar_adjustable_missiles__unit_set_ability__acc__3__+166
enable	jar_adjustable_missiles__effect__acc__4__+166	jar_adjustable_missiles__unit_set_ability__acc__4__+166
enable	jar_adjustable_missiles__effect__acc__5__+166	jar_adjustable_missiles__unit_set_ability__acc__5__+166
enable	jar_adjustable_missiles__effect__acc__0__+167	jar_adjustable_missiles__unit_set_ability__acc__0__+167
enable	jar_adjustable_missiles__effect__acc__1__+167	jar_adjustable_missiles__unit_set_ability__acc__1__+167
enable	jar_adjustable_missiles__effect__acc__2__+167	jar_adjustable_missiles__unit_set_ability__acc__2__+167
enable	jar_adjustable_missiles__effect__acc__3__+167	jar_adjustable_missiles__unit_set_ability__acc__3__+167
enable	jar_adjustable_missiles__effect__acc__4__+167	jar_adjustable_missiles__unit_set_ability__acc__4__+167
enable	jar_adjustable_missiles__effect__acc__5__+167	jar_adjustable_missiles__unit_set_ability__acc__5__+167
enable	jar_adjustable_missiles__effect__acc__0__+168	jar_adjustable_missiles__unit_set_ability__acc__0__+168
enable	jar_adjustable_missiles__effect__acc__1__+168	jar_adjustable_missiles__unit_set_ability__acc__1__+168
enable	jar_adjustable_missiles__effect__acc__2__+168	jar_adjustable_missiles__unit_set_ability__acc__2__+168
enable	jar_adjustable_missiles__effect__acc__3__+168	jar_adjustable_missiles__unit_set_ability__acc__3__+168
enable	jar_adjustable_missiles__effect__acc__4__+168	jar_adjustable_missiles__unit_set_ability__acc__4__+168
